IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
151080010,NON-CRIMINAL,"CIVIL SIDEWALKS, BOOKING",Monday,12/14/2015,17:52,PARK,"ARREST, BOOKED",1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15108001064003
151080010,WARRANTS,WARRANT ARREST,Monday,12/14/2015,17:52,PARK,"ARREST, BOOKED",1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15108001063010
151080004,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,12/14/2015,17:50,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15108000464001
151080060,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Monday,12/14/2015,17:45,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.410891754793,37.7809097652868,"(37.7809097652868, -122.410891754793)",15108006028165
151080076,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,17:40,INGLESIDE,NONE,4900 Block of MISSION ST,-122.438695075365,37.7196920262929,"(37.7196920262929, -122.438695075365)",15108007606244
156304837,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,12/14/2015,17:40,SOUTHERN,NONE,HARRISON ST / 3RD ST,-122.397388784826,37.7825543452426,"(37.7825543452426, -122.397388784826)",15630483728150
151079988,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,12/14/2015,17:35,BAYVIEW,"ARREST, BOOKED",BAY SHORE BL / OAKDALE AV,-122.405242467114,37.7430506903112,"(37.7430506903112, -122.405242467114)",15107998865016
151080270,OTHER OFFENSES,RECKLESS DRIVING,Monday,12/14/2015,17:30,INGLESIDE,"ARREST, BOOKED",ARLETA AV / ALPHA ST,-122.404844350245,37.7132172373649,"(37.7132172373649, -122.404844350245)",15108027065020
151080270,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Monday,12/14/2015,17:30,INGLESIDE,"ARREST, BOOKED",ARLETA AV / ALPHA ST,-122.404844350245,37.7132172373649,"(37.7132172373649, -122.404844350245)",15108027027175
151080270,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,12/14/2015,17:30,INGLESIDE,"ARREST, BOOKED",ARLETA AV / ALPHA ST,-122.404844350245,37.7132172373649,"(37.7132172373649, -122.404844350245)",15108027007023
151079900,OTHER OFFENSES,FALSE PERSONATION,Monday,12/14/2015,17:21,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",15107990009027
151079922,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,12/14/2015,17:20,TENDERLOIN,NONE,100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",15107992204013
151079950,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,12/14/2015,17:19,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15107995064001
156309611,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,12/14/2015,17:15,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15630961106372
151081303,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,17:15,INGLESIDE,NONE,500 Block of PERALTA AV,-122.408708705237,37.7438758199068,"(37.7438758199068, -122.408708705237)",15108130306244
151079972,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,12/14/2015,17:11,NORTHERN,NONE,800 Block of MCALLISTER ST,-122.425189655862,37.7794095734265,"(37.7794095734265, -122.425189655862)",15107997264020
151079944,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS CHILD,Monday,12/14/2015,17:10,NORTHERN,NONE,2100 Block of CHESTNUT ST,-122.43872325496,37.8005583558889,"(37.8005583558889, -122.43872325496)",15107994464050
151079847,DRUG/NARCOTIC,SALE OF HALLUCINOGENIC,Monday,12/14/2015,17:02,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446165617978,37.7701611813393,"(37.7701611813393, -122.446165617978)",15107984716430
151079847,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC,Monday,12/14/2015,17:02,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446165617978,37.7701611813393,"(37.7701611813393, -122.446165617978)",15107984716410
151079847,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC FOR SALES,Monday,12/14/2015,17:02,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446165617978,37.7701611813393,"(37.7701611813393, -122.446165617978)",15107984716420
151082408,SECONDARY CODES,JUVENILE INVOLVED,Monday,12/14/2015,17:00,TARAVAL,NONE,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705,"(37.7388214326705, -122.48560378101)",15108240815500
151079994,NON-CRIMINAL,FOUND PROPERTY,Monday,12/14/2015,17:00,SOUTHERN,NONE,MARKET ST / NEWMONTGOMERY ST,-122.402070243227,37.7887198688133,"(37.7887198688133, -122.402070243227)",15107999472000
151081739,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,12/14/2015,17:00,SOUTHERN,NONE,HOWARD ST / 3RD ST,-122.400473580152,37.7850290611875,"(37.7850290611875, -122.400473580152)",15108173906313
151082408,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,12/14/2015,17:00,TARAVAL,NONE,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705,"(37.7388214326705, -122.48560378101)",15108240868020
151083177,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,12/14/2015,17:00,TARAVAL,NONE,1900 Block of 24TH AV,-122.481565720329,37.7511920944566,"(37.7511920944566, -122.481565720329)",15108317771010
151081739,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,12/14/2015,17:00,SOUTHERN,NONE,HOWARD ST / 3RD ST,-122.400473580152,37.7850290611875,"(37.7850290611875, -122.400473580152)",15108173905073
151079819,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,16:58,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332,"(37.7835634796332, -122.41506687647)",15107981906244
156306510,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,12/14/2015,16:54,SOUTHERN,NONE,400 Block of HOWARD ST,-122.39565017695,37.7889175244648,"(37.7889175244648, -122.39565017695)",15630651006372
151080264,WARRANTS,WARRANT ARREST,Monday,12/14/2015,16:50,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15108026463010
151080264,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,12/14/2015,16:50,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15108026406303
151079825,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,12/14/2015,16:45,SOUTHERN,NONE,5TH ST / HOWARD ST,-122.404934413339,37.7814987213218,"(37.7814987213218, -122.404934413339)",15107982564020
151080872,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,12/14/2015,16:40,SOUTHERN,NONE,TEHAMA ST / 2ND ST,-122.397707023368,37.786339942764,"(37.786339942764, -122.397707023368)",15108087207021
151079762,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,12/14/2015,16:38,RICHMOND,"ARREST, BOOKED",5TH AV / CLEMENT ST,-122.463350352417,37.782987895747,"(37.782987895747, -122.463350352417)",15107976265016
151079784,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Monday,12/14/2015,16:37,BAYVIEW,"ARREST, BOOKED",1600 Block of OAKDALE AV,-122.391493955999,37.7351844916326,"(37.7351844916326, -122.391493955999)",15107978416110
151079784,WARRANTS,WARRANT ARREST,Monday,12/14/2015,16:37,BAYVIEW,"ARREST, BOOKED",1600 Block of OAKDALE AV,-122.391493955999,37.7351844916326,"(37.7351844916326, -122.391493955999)",15107978463010
151084636,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,12/14/2015,16:19,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15108463606361
151079687,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,12/14/2015,16:17,BAYVIEW,"ARREST, BOOKED",LOOMIS ST / INDUSTRIAL ST,-122.405646994567,37.7383221869053,"(37.7383221869053, -122.405646994567)",15107968765015
151079524,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,12/14/2015,16:00,MISSION,NONE,2800 Block of 16TH ST,-122.416964767473,37.7652697291388,"(37.7652697291388, -122.416964767473)",15107952464070
160005114,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,12/14/2015,16:00,INGLESIDE,"ARREST, BOOKED",0 Block of CARVER ST,-122.409933573333,37.7425874648829,"(37.7425874648829, -122.409933573333)",16000511407021
151107692,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,12/14/2015,16:00,RICHMOND,NONE,600 Block of 28TH AV,-122.487666812003,37.777073065662,"(37.777073065662, -122.487666812003)",15110769207021
156300346,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,16:00,CENTRAL,NONE,MASON ST / NORTHPOINT ST,-122.413789467232,37.8065526529839,"(37.8065526529839, -122.413789467232)",15630034606244
156302386,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,15:50,CENTRAL,NONE,2200 Block of STOCKTON ST,-122.410337613576,37.8065128768551,"(37.8065128768551, -122.410337613576)",15630238606244
156302433,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,12/14/2015,15:45,CENTRAL,NONE,100 Block of CALIFORNIA ST,-122.39821721889,37.793486649905,"(37.793486649905, -122.39821721889)",15630243306372
151079621,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,12/14/2015,15:43,INGLESIDE,"ARREST, BOOKED",ALEMANY BL / ONONDAGA AV,-122.438642401146,37.7216263690423,"(37.7216263690423, -122.438642401146)",15107962165015
151079427,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Monday,12/14/2015,15:30,TARAVAL,NONE,600 Block of LAKEVIEW AV,-122.457653782276,37.7181775254245,"(37.7181775254245, -122.457653782276)",15107942712030
151081400,OTHER OFFENSES,DISRUPTS SCHOOL ACTIVITIES,Monday,12/14/2015,15:30,MISSION,NONE,1200 Block of NOE ST,-122.43174723,37.7494248005842,"(37.7494248005842, -122.43174723)",15108140019015
151081400,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Monday,12/14/2015,15:30,MISSION,NONE,1200 Block of NOE ST,-122.43174723,37.7494248005842,"(37.7494248005842, -122.43174723)",15108140019089
151081400,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,12/14/2015,15:30,MISSION,NONE,1200 Block of NOE ST,-122.43174723,37.7494248005842,"(37.7494248005842, -122.43174723)",15108140064070
151081347,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,12/14/2015,15:25,PARK,NONE,HAYES ST / ASHBURY ST,-122.44768850486,37.773732301055,"(37.773732301055, -122.44768850486)",15108134704013
151079568,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,12/14/2015,15:19,INGLESIDE,"ARREST, BOOKED",GENEVA AV / CAYUGA AV,-122.443696904615,37.718927976006,"(37.718927976006, -122.443696904615)",15107956865016
156302477,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,12/14/2015,15:15,CENTRAL,NONE,1300 Block of SANSOME ST,-122.403136797439,37.8026329102835,"(37.8026329102835, -122.403136797439)",15630247706313
151079596,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,12/14/2015,15:15,MISSION,"ARREST, BOOKED",CESAR CHAVEZ ST / ALABAMA ST,-122.410549321721,37.7483157742862,"(37.7483157742862, -122.410549321721)",15107959665015
151079574,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,12/14/2015,15:07,CENTRAL,NONE,300 Block of SUTTER ST,-122.406203716249,37.7895849790509,"(37.7895849790509, -122.406203716249)",15107957460070
156301037,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,15:00,TARAVAL,NONE,1400 Block of 12TH AV,-122.469257173004,37.7610874791415,"(37.7610874791415, -122.469257173004)",15630103706244
151084545,VEHICLE THEFT,STOLEN TRUCK,Monday,12/14/2015,15:00,NORTHERN,NONE,PINE ST / OCTAVIA ST,-122.427062664511,37.7887865149028,"(37.7887865149028, -122.427062664511)",15108454507025
151079455,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Monday,12/14/2015,15:00,SOUTHERN,NONE,6TH ST / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15107945516654
151080888,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,12/14/2015,15:00,MISSION,NONE,200 Block of SAN JOSE AV,-122.421583822353,37.7512286449279,"(37.7512286449279, -122.421583822353)",15108088828150
151079712,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,12/14/2015,14:35,SOUTHERN,NONE,1200 Block of HOWARD ST,-122.412349694893,37.775555848279,"(37.775555848279, -122.412349694893)",15107971206303
151079615,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,12/14/2015,14:30,PARK,NONE,100 Block of BEAVER ST,-122.436877698954,37.7653773945132,"(37.7653773945132, -122.436877698954)",15107961507021
151081529,VANDALISM,DAMAGE TO FIRE ALARM APPARATUS,Monday,12/14/2015,14:30,CENTRAL,NONE,300 Block of PINE ST,-122.402029439338,37.7919125929966,"(37.7919125929966, -122.402029439338)",15108152928020
156301093,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,14:15,NORTHERN,NONE,300 Block of GOUGH ST,-122.422766863019,37.7761916214672,"(37.7761916214672, -122.422766863019)",15630109306244
156302483,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,12/14/2015,14:07,CENTRAL,NONE,1000 Block of STOCKTON ST,-122.40809943667,37.7953991562138,"(37.7953991562138, -122.40809943667)",15630248306372
151084119,ASSAULT,BATTERY,Monday,12/14/2015,14:00,BAYVIEW,NONE,1200 Block of CAROLINA ST,-122.398693515758,37.7526333171608,"(37.7526333171608, -122.398693515758)",15108411904134
156301435,NON-CRIMINAL,LOST PROPERTY,Monday,12/14/2015,14:00,SOUTHERN,NONE,MARKET ST / MONTGOMERY ST,-122.402070243227,37.7887198688133,"(37.7887198688133, -122.402070243227)",15630143571000
151079239,NON-CRIMINAL,FOUND PROPERTY,Monday,12/14/2015,13:55,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15107923972000
166004817,NON-CRIMINAL,LOST PROPERTY,Monday,12/14/2015,13:55,INGLESIDE,NONE,0 Block of ARNOLD AV,-122.419582721685,37.7345447826952,"(37.7345447826952, -122.419582721685)",16600481771000
151079831,MISSING PERSON,MISSING ADULT,Monday,12/14/2015,13:50,PARK,NONE,2400 Block of GEARY BL,-122.443597047511,37.7826435280939,"(37.7826435280939, -122.443597047511)",15107983174000
151080236,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,12/14/2015,13:50,MISSION,NONE,100 Block of EUREKA ST,-122.438118412388,37.7598813027993,"(37.7598813027993, -122.438118412388)",15108023605011
151079831,MISSING PERSON,FOUND PERSON,Monday,12/14/2015,13:50,PARK,NONE,2400 Block of GEARY BL,-122.443597047511,37.7826435280939,"(37.7826435280939, -122.443597047511)",15107983175000
151079502,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,12/14/2015,13:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15107950206242
151079182,WARRANTS,WARRANT ARREST,Monday,12/14/2015,13:29,INGLESIDE,"ARREST, BOOKED",APPLETON AV / GLADYS ST,-122.42335380154,37.7386030946958,"(37.7386030946958, -122.42335380154)",15107918263010
151079182,OTHER OFFENSES,RESISTING ARREST,Monday,12/14/2015,13:29,INGLESIDE,"ARREST, BOOKED",APPLETON AV / GLADYS ST,-122.42335380154,37.7386030946958,"(37.7386030946958, -122.42335380154)",15107918227170
151079201,OTHER OFFENSES,INDECENT EXPOSURE,Monday,12/14/2015,13:15,INGLESIDE,NONE,0 Block of WESTWOOD DR,-122.459014608328,37.7268737534362,"(37.7268737534362, -122.459014608328)",15107920114040
151079154,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,12/14/2015,13:11,RICHMOND,NONE,3100 Block of TURK ST,-122.457728489499,37.7772360940203,"(37.7772360940203, -122.457728489499)",15107915464020
151079132,ASSAULT,BATTERY OF A POLICE OFFICER,Monday,12/14/2015,13:10,SOUTHERN,"ARREST, BOOKED",GOLDEN GATE AV / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15107913204154
151079132,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,12/14/2015,13:10,SOUTHERN,"ARREST, BOOKED",GOLDEN GATE AV / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15107913215040
151079132,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Monday,12/14/2015,13:10,SOUTHERN,"ARREST, BOOKED",GOLDEN GATE AV / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15107913227171
156300233,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,13:08,TARAVAL,NONE,16TH AV / MORAGA ST,-122.473683712749,37.7562358578111,"(37.7562358578111, -122.473683712749)",15630023306244
151079110,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,12/14/2015,13:05,SOUTHERN,"ARREST, BOOKED",HOWARD ST / 8TH ST,-122.411609760643,37.7762209908405,"(37.7762209908405, -122.411609760643)",15107911065016
151079063,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Monday,12/14/2015,13:04,MISSION,"ARREST, BOOKED",18TH ST / CASTRO ST,-122.435002864298,37.7608878061194,"(37.7608878061194, -122.435002864298)",15107906364002
151096675,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,12/14/2015,13:00,MISSION,NONE,4000 Block of 19TH ST,-122.433196416882,37.7594445682563,"(37.7594445682563, -122.433196416882)",15109667505041
151081488,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,12/14/2015,13:00,NORTHERN,NONE,1400 Block of GREEN ST,-122.422997063243,37.7977730107442,"(37.7977730107442, -122.422997063243)",15108148806224
151079041,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,12/14/2015,12:52,BAYVIEW,"ARREST, BOOKED",REVERE AV / GRIFFITH ST,-122.380820400054,37.7263654825257,"(37.7263654825257, -122.380820400054)",15107904165016
151079358,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,12/14/2015,12:50,TENDERLOIN,NONE,0 Block of JONES ST,-122.412192555721,37.7816045741252,"(37.7816045741252, -122.412192555721)",15107935806113
151080377,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,12/14/2015,12:47,TARAVAL,NONE,1500 Block of SLOAT BL,-122.489713969124,37.7339497680852,"(37.7339497680852, -122.489713969124)",15108037768020
151079198,TRESPASS,TRESPASSING,Monday,12/14/2015,12:31,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408064958219,37.7869021819676,"(37.7869021819676, -122.408064958219)",15107919827195
151079198,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,12/14/2015,12:31,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408064958219,37.7869021819676,"(37.7869021819676, -122.408064958219)",15107919864070
151086808,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,12/14/2015,12:30,SOUTHERN,NONE,HOWARD ST / 11TH ST,-122.415564465695,37.773099482048,"(37.773099482048, -122.415564465695)",15108680864070
156304821,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,12/14/2015,12:30,SOUTHERN,NONE,MISSION ST / 4TH ST,-122.404270179486,37.7844788538745,"(37.7844788538745, -122.404270179486)",15630482106372
151079126,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,12/14/2015,12:30,CENTRAL,NONE,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,"(37.7893818905021, -122.407802668376)",15107912664085
151079126,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,12/14/2015,12:30,CENTRAL,NONE,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,"(37.7893818905021, -122.407802668376)",15107912606363
151080383,VEHICLE THEFT,STOLEN TRUCK,Monday,12/14/2015,12:30,PARK,NONE,17TH ST / DOUGLASS ST,-122.439490866474,37.7622259635745,"(37.7622259635745, -122.439490866474)",15108038307025
151079405,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,12:30,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15107940506244
151078924,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Monday,12/14/2015,12:24,MISSION,NONE,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",15107892428165
151078924,SECONDARY CODES,GANG ACTIVITY,Monday,12/14/2015,12:24,MISSION,NONE,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",15107892419400
151078996,NON-CRIMINAL,FOUND PROPERTY,Monday,12/14/2015,12:17,CENTRAL,NONE,LARKIN ST / GREEN ST,-122.420503745329,37.7980324907094,"(37.7980324907094, -122.420503745329)",15107899672000
151079035,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,12/14/2015,12:10,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15107903515200
151079035,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,12/14/2015,12:10,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15107903528160
151079176,WARRANTS,WARRANT ARREST,Monday,12/14/2015,12:09,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15107917663010
151079176,OTHER OFFENSES,VIOLATION OF PARK CODE,Monday,12/14/2015,12:09,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15107917630210
151079308,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,12/14/2015,12:05,INGLESIDE,NONE,PRECITA AV / ALABAMA ST,-122.410621215516,37.7469411468917,"(37.7469411468917, -122.410621215516)",15107930828160
151080054,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,12/14/2015,12:00,RICHMOND,NONE,JACKSON ST / DIVISADERO ST,-122.441155369375,37.7916291489736,"(37.7916291489736, -122.441155369375)",15108005407021
160076723,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Monday,12/14/2015,12:00,NORTHERN,NONE,100 Block of GROVE ST,-122.419063862505,37.7783268674219,"(37.7783268674219, -122.419063862505)",16007672306300
160023542,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,12/14/2015,12:00,TARAVAL,NONE,1400 Block of 18TH AV,-122.475790017231,37.760798352064,"(37.760798352064, -122.475790017231)",16002354206371
151080678,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Monday,12/14/2015,12:00,TARAVAL,NONE,500 Block of JOHNMUIR DR,-122.49206801734,37.7143615498756,"(37.7143615498756, -122.49206801734)",15108067806240
151094196,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,12/14/2015,12:00,NORTHERN,NONE,3300 Block of FILLMORE ST,-122.4362159728,37.800332417759,"(37.800332417759, -122.4362159728)",15109419606303
151079897,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,12/14/2015,12:00,TARAVAL,NONE,700 Block of PACHECO ST,-122.468846992515,37.7525856395261,"(37.7525856395261, -122.468846992515)",15107989768020
160009489,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Monday,12/14/2015,12:00,PARK,NONE,1300 Block of MCALLISTER ST,-122.434234668574,37.7782613827626,"(37.7782613827626, -122.434234668574)",16000948909015
160046550,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Monday,12/14/2015,12:00,MISSION,NONE,1400 Block of CHURCH ST,-122.426937897817,37.7473004188732,"(37.7473004188732, -122.426937897817)",16004655009024
151080593,VEHICLE THEFT,STOLEN TRUCK,Monday,12/14/2015,12:00,NORTHERN,NONE,WILLOW ST / LARKIN ST,-122.41762232101,37.7837762385684,"(37.7837762385684, -122.41762232101)",15108059307025
160046550,FRAUD,"FALSE PRETENSES, GRAND THEFT",Monday,12/14/2015,12:00,MISSION,NONE,1400 Block of CHURCH ST,-122.426937897817,37.7473004188732,"(37.7473004188732, -122.426937897817)",16004655010125
151080593,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,12/14/2015,12:00,NORTHERN,NONE,WILLOW ST / LARKIN ST,-122.41762232101,37.7837762385684,"(37.7837762385684, -122.41762232101)",15108059307020
151078918,OTHER OFFENSES,CONSPIRACY,Monday,12/14/2015,11:58,CENTRAL,NONE,100 Block of CALIFORNIA ST,-122.398195272702,37.7933781865757,"(37.7933781865757, -122.398195272702)",15107891826080
151078918,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Monday,12/14/2015,11:58,CENTRAL,NONE,100 Block of CALIFORNIA ST,-122.398195272702,37.7933781865757,"(37.7933781865757, -122.398195272702)",15107891803414
151078952,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,12/14/2015,11:40,TENDERLOIN,NONE,500 Block of EDDY ST,-122.416710733848,37.7833570390935,"(37.7833570390935, -122.416710733848)",15107895206224
151078930,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,12/14/2015,11:35,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15107893006303
156300380,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,11:30,CENTRAL,NONE,CHESTNUT ST / HYDE ST,-122.419799431133,37.8029252064148,"(37.8029252064148, -122.419799431133)",15630038006244
156301457,NON-CRIMINAL,LOST PROPERTY,Monday,12/14/2015,11:30,SOUTHERN,NONE,100 Block of BERRY ST,-122.392210875634,37.7766144466104,"(37.7766144466104, -122.392210875634)",15630145771000
151079273,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/14/2015,11:30,CENTRAL,NONE,HYDE ST / FILBERT ST,-122.41923563896,37.8001325425188,"(37.8001325425188, -122.41923563896)",15107927306244
